id,name,income,loanAmount,creditScore,monthsEmployed,numCreditLines,totalCreditLimit,totalBalance,pastDuePayments,educationLevel,employmentStatus,maritalStatus,gender,age_group,ethnicity,riskProbability,decision
LP-74860,User 64860,64287.25938431726,33788.79026857497,306,119,5,20941.80225731504,8613.48839777504,2,Master,Employed,Divorced,Female,26-40,Group D,0.009781734821855596,Reject
LP-74861,User 64861,46843.251593204805,25838.904374713762,576,59,6,38397.4364730928,25597.02960497173,8,Master,Employed,Divorced,Male,60+,Group B,0.036998173529180015,Reject
LP-74862,User 64862,15000.0,13168.415722985766,735,232,2,35114.35603968196,16696.603183927207,1,Master,Employed,Divorced,Male,26-40,Group D,0.02898604643107425,Reject
LP-74863,User 64863,55053.91450953871,4563.95685853527,622,384,10,25198.318696734015,2616.757312832642,9,Master,Unemployed,Single,Male,26-40,Group C,0.297131814161362,Reject
LP-74864,User 64864,36518.07865591084,7680.350063689861,401,419,11,50007.64893161464,3441.2641440896705,9,Master,Self-Employed,Single,Male,18-25,Group B,0.03128727302418301,Reject
LP-74865,User 64865,67248.18723528221,13709.082070464492,754,323,7,71478.3121152642,23370.05249445347,9,PhD,Employed,Married,Male,41-60,Group A,0.35814055118245897,Reject
LP-74866,User 64866,77313.179284718,16476.83215803472,523,424,5,41145.78946228648,316.75845839949216,3,PhD,Employed,Divorced,Female,41-60,Group B,0.1338792425634645,Reject
LP-74867,User 64867,44849.17745305139,4463.845343129504,491,287,3,22498.690804436614,4425.484428791154,9,PhD,Employed,Single,Female,18-25,Group B,0.033833151087309464,Reject
LP-74868,User 64868,53278.57059179812,4635.117011099272,416,17,2,22263.696935347285,0.0,5,PhD,Unemployed,Divorced,Male,41-60,Group B,0.06732113304801442,Reject
LP-74869,User 64869,63357.2467595987,33036.12047984806,594,444,8,28947.84604650012,9198.535624828126,7,High School,Employed,Divorced,Male,26-40,Group C,0.1106914996576126,Reject
LP-74870,User 64870,33742.21024820813,10212.96631324218,415,297,11,30377.310590560828,1599.4295288741378,5,Bachelor,Employed,Single,Male,26-40,Group A,0.05062150310110665,Reject
LP-74871,User 64871,50184.545646088394,28230.315697957518,786,147,10,62319.48405642797,0.0,2,Master,Self-Employed,Divorced,Male,26-40,Group D,0.11102614453157307,Reject
LP-74872,User 64872,19049.84148274568,21284.781151410305,315,110,14,25639.409198943536,2916.014642724803,0,Bachelor,Self-Employed,Single,Female,60+,Group A,0.000994928532695699,Reject
LP-74873,User 64873,70886.33592801129,17166.363517042257,485,41,4,18818.669041900972,8831.921954534093,6,PhD,Self-Employed,Divorced,Female,26-40,Group D,0.047061427688022996,Reject
LP-74874,User 64874,83721.93692049258,28407.394564260198,688,91,2,25565.023480918113,0.0,7,High School,Unemployed,Divorced,Female,60+,Group B,0.11046248077396129,Reject
LP-74875,User 64875,51998.844035266906,15257.33244458894,598,218,14,38342.628967012024,8980.249287614,1,PhD,Unemployed,Married,Female,60+,Group B,0.0767051454853581,Reject
LP-74876,User 64876,34963.94550587927,11298.121719264027,624,230,5,30977.439728589918,17043.378900927073,9,Master,Self-Employed,Divorced,Male,60+,Group A,0.10581650961170333,Reject
LP-74877,User 64877,55230.14625799075,33281.90368689382,768,163,14,49584.298376635445,11566.14435137184,4,High School,Employed,Married,Other,26-40,Group A,0.10053003879428052,Reject
LP-74878,User 64878,24502.020331335098,11717.254910951997,387,119,7,39188.99808307694,15443.945839663229,9,Bachelor,Unemployed,Divorced,Male,26-40,Group A,0.016765404753769645,Reject
LP-74879,User 64879,41281.237287024414,20810.013736847228,673,307,3,44589.50030250073,0.0,6,Master,Self-Employed,Divorced,Female,41-60,Group B,0.0623686963606788,Reject
LP-74880,User 64880,41636.17754909751,16757.061689708724,554,359,9,14772.804151281123,25287.108821794427,4,Master,Employed,Divorced,Other,26-40,Group D,0.086844873055223,Reject
LP-74881,User 64881,39565.4910019342,10817.41050788651,807,155,12,42725.15392160294,13937.927167500666,6,PhD,Self-Employed,Single,Male,26-40,Group C,0.2270812681647488,Reject
LP-74882,User 64882,54384.08558154773,14489.882138630044,734,308,14,21853.495976130944,13342.775787173408,5,High School,Unemployed,Single,Female,26-40,Group D,0.1749541710489424,Reject
LP-74883,User 64883,58678.74559023553,30995.93268842905,838,426,3,41632.66110464521,3263.3571204527516,1,Bachelor,Self-Employed,Divorced,Female,41-60,Group B,0.1751558005362933,Reject
LP-74884,User 64884,50285.15642889502,1000.0,460,359,10,28849.508691428015,20262.261506710376,8,Master,Self-Employed,Married,Male,41-60,Group C,0.17601032714765086,Reject
LP-74885,User 64885,68018.17313096748,24214.036491759696,603,316,1,32405.35847503419,6965.764164889406,9,Bachelor,Employed,Divorced,Male,26-40,Group A,0.14731934840854677,Reject
LP-74886,User 64886,57806.919658088875,9933.55756398729,339,46,8,14343.806845970119,0.0,9,PhD,Employed,Married,Female,60+,Group B,0.02581336883176472,Reject
LP-74887,User 64887,40118.835330545466,23589.984027348393,830,191,4,23666.559102997515,15826.14941864802,2,High School,Self-Employed,Married,Male,26-40,Group B,0.12144862032782651,Reject
LP-74888,User 64888,47839.43890481841,41011.644239588204,634,39,6,28237.302715801896,5241.152965641881,9,PhD,Unemployed,Single,Female,26-40,Group B,0.01173960655647937,Reject
LP-74889,User 64889,48382.07664297183,8300.636643859842,738,400,8,26427.1456439829,9656.788955190925,2,PhD,Employed,Divorced,Male,60+,Group A,0.3480019605398761,Reject
LP-74890,User 64890,42335.07725024336,23186.55902303278,359,143,2,32077.80853804264,9115.60163790371,8,High School,Unemployed,Married,Male,26-40,Group D,0.01555455542076576,Reject
LP-74891,User 64891,60192.9758179231,15138.840088258827,809,406,13,44235.105972081976,1042.44063899938,9,PhD,Employed,Married,Male,26-40,Group D,0.4062939503576008,Approve
LP-74892,User 64892,15000.0,19785.362771064,618,250,9,26335.660516826945,0.0,1,High School,Unemployed,Married,Male,41-60,Group B,0.004735110181188518,Reject
LP-74893,User 64893,50642.19181939292,19439.422730968938,309,353,14,44260.95286039295,6967.492794143021,8,Bachelor,Unemployed,Single,Male,26-40,Group C,0.033753524495691176,Reject
LP-74894,User 64894,56186.13675431407,15604.844974342746,849,277,12,12430.138784471208,0.0,2,Master,Employed,Single,Male,41-60,Group A,0.3574168947224405,Reject
LP-74895,User 64895,61981.05635322639,1000.0,313,383,9,35224.59326882739,8949.863469319997,8,PhD,Employed,Divorced,Male,60+,Group C,0.11570249352038432,Reject
LP-74896,User 64896,72166.70329989176,19396.94932208128,649,254,5,23138.184950864248,21063.810056247938,3,Bachelor,Unemployed,Divorced,Male,26-40,Group B,0.20471943505213586,Reject
LP-74897,User 64897,47186.4604759124,13547.985604951937,575,388,3,15564.89726205181,0.0,9,High School,Self-Employed,Divorced,Male,41-60,Group A,0.14419269817264652,Reject
LP-74898,User 64898,66635.32429260276,20469.612272058926,415,47,10,8470.986042223922,18503.425954896986,9,Master,Self-Employed,Divorced,Male,41-60,Group A,0.04431589201573587,Reject
LP-74899,User 64899,62211.205336307205,26204.218013515234,584,296,12,47244.33789786429,10252.12370999324,0,High School,Employed,Single,Male,26-40,Group B,0.10412535706449824,Reject
LP-74900,User 64900,55284.85986861485,18846.55231302112,519,462,7,44530.2720326034,0.0,1,PhD,Self-Employed,Single,Male,26-40,Group D,0.1240715842536033,Reject
LP-74901,User 64901,22172.33680119175,12398.799072597314,836,174,4,29321.628223184965,0.0,9,Master,Self-Employed,Single,Male,41-60,Group C,0.10765528960061523,Reject
LP-74902,User 64902,71809.45825302598,1000.0,659,391,12,47001.29350138958,22323.203621617842,8,Master,Self-Employed,Divorced,Male,41-60,Group C,0.4343060043421432,Approve
LP-74903,User 64903,51926.671027269505,6277.389137599983,758,442,3,23307.817161523875,7962.714959359281,6,PhD,Self-Employed,Divorced,Other,26-40,Group D,0.4374158738349309,Approve
LP-74904,User 64904,44959.17678735542,21957.626163789428,328,431,12,6320.308084776669,18916.894318610306,0,Master,Unemployed,Married,Female,26-40,Group B,0.018267152473251547,Reject
LP-74905,User 64905,26860.39443666833,17827.399397638193,590,159,7,6889.306520550592,8960.371050408838,3,High School,Self-Employed,Married,Female,26-40,Group D,0.01693867460763848,Reject
LP-74906,User 64906,15000.0,24282.745209638997,838,137,13,55546.23842956289,2586.6525609136925,4,PhD,Self-Employed,Married,Male,41-60,Group D,0.004288148038053005,Reject
LP-74907,User 64907,88045.63994240656,19698.94829729526,525,9,1,23222.40751019075,16316.77149583345,9,Master,Self-Employed,Divorced,Other,60+,Group C,0.10666000126019164,Reject
LP-74908,User 64908,56137.1109111644,17698.984366660065,526,108,8,45814.58909111065,10253.370928182223,5,High School,Unemployed,Divorced,Female,26-40,Group D,0.044281153651336204,Reject
LP-74909,User 64909,27860.17949120429,11541.577714929439,694,108,11,38767.45117628134,5793.3697136899655,0,PhD,Self-Employed,Married,Female,18-25,Group A,0.019500937332230375,Reject
LP-74910,User 64910,24786.477496827218,17068.096921875636,324,432,9,12994.697606149552,8391.297932651936,6,PhD,Unemployed,Divorced,Male,18-25,Group C,0.00475556933741078,Reject
LP-74911,User 64911,44426.7005349769,13080.789142307915,644,156,7,13902.202173341373,8197.52087264942,2,PhD,Unemployed,Divorced,Other,41-60,Group B,0.1197713415786991,Reject
LP-74912,User 64912,66160.67447761055,15953.481478455431,647,192,7,18323.39959926755,8204.694739268032,5,PhD,Self-Employed,Single,Male,60+,Group D,0.18470904530699614,Reject
LP-74913,User 64913,62623.42118966968,3379.7770900515607,323,51,4,20532.935274749565,17506.87334462568,4,Master,Unemployed,Divorced,Female,26-40,Group C,0.03611796544946987,Reject
LP-74914,User 64914,63639.24099400967,29253.86673680101,410,5,9,11081.334793556245,6605.330772956575,2,Master,Employed,Single,Male,18-25,Group B,0.009234337362185457,Reject
LP-74915,User 64915,32252.285694936043,12072.32811517997,836,176,1,25416.896213327425,0.0,9,High School,Employed,Single,Male,41-60,Group A,0.19230281319369544,Reject
LP-74916,User 64916,46423.14141959319,1000.0,333,242,1,22391.440230101416,5325.3974852983765,4,PhD,Employed,Divorced,Male,41-60,Group B,0.08044473228780115,Reject
LP-74917,User 64917,52541.72713503009,4892.41944391821,440,470,11,49635.21791718452,14497.894041772663,8,PhD,Employed,Married,Female,26-40,Group A,0.10918538020225757,Reject
LP-74918,User 64918,48865.60003610961,11828.693422265063,603,8,4,19096.233896643305,1739.8474217213898,7,Bachelor,Employed,Single,Male,26-40,Group A,0.09233126640080151,Reject
LP-74919,User 64919,60917.19876981399,24613.2268078611,721,336,10,30079.139581149535,4776.512613158389,4,PhD,Self-Employed,Married,Male,26-40,Group D,0.19969777369557945,Reject
LP-74920,User 64920,81473.97930024086,20765.00135870019,598,276,12,32865.44917207971,0.0,5,High School,Self-Employed,Married,Other,18-25,Group D,0.0833410243027864,Reject
LP-74921,User 64921,54207.433022249854,20846.004340477666,382,334,3,43718.24039703475,10197.175527660926,6,Bachelor,Unemployed,Single,Female,26-40,Group C,0.029037208912706978,Reject
LP-74922,User 64922,38302.161247894626,1000.0,792,374,11,44643.0706031693,19685.767896151097,4,Bachelor,Self-Employed,Single,Other,41-60,Group D,0.47191132020701093,Approve
LP-74923,User 64923,20943.95293362199,18827.345877709202,452,114,9,22647.808873894253,0.0,4,High School,Employed,Married,Male,41-60,Group C,0.006175737151521595,Reject
LP-74924,User 64924,53516.99647111943,21320.386352619596,640,164,1,27461.24462899128,18348.117711442726,8,Bachelor,Self-Employed,Divorced,Female,18-25,Group A,0.024138309943724054,Reject
LP-74925,User 64925,36806.31187291695,1000.0,428,16,1,31287.018507367484,17352.033614290474,9,High School,Unemployed,Married,Male,26-40,Group D,0.06963037646933709,Reject
LP-74926,User 64926,58572.15870419645,7102.344936516164,377,142,5,10692.684819548638,0.0,2,High School,Self-Employed,Single,Female,18-25,Group B,0.01644815200410296,Reject
LP-74927,User 64927,57292.83115266726,29931.463936584303,466,226,7,27648.220339975902,3608.569666806574,1,High School,Unemployed,Divorced,Female,18-25,Group B,0.008871503058237633,Reject
LP-74928,User 64928,81270.36840619196,16249.011087833169,564,471,4,16113.384662894661,3664.3482423768073,3,Master,Employed,Married,Male,18-25,Group A,0.12034141289729773,Reject
LP-74929,User 64929,54276.508577334665,19338.773844566003,848,9,11,8632.343601039422,6538.240086946538,4,Bachelor,Self-Employed,Married,Female,18-25,Group B,0.05174740468884003,Reject
LP-74930,User 64930,59111.859252023976,4326.781301978466,304,162,5,11919.117598840367,22824.724507465995,5,PhD,Self-Employed,Divorced,Female,60+,Group C,0.037609668554561784,Reject
LP-74931,User 64931,36894.68556755713,31419.845098864414,797,90,1,20746.769714947277,0.0,2,Bachelor,Self-Employed,Single,Male,26-40,Group C,0.04015586358307661,Reject
LP-74932,User 64932,21356.59016452789,17021.6504775691,549,368,3,10940.839130295433,10459.174582757076,0,PhD,Unemployed,Married,Male,60+,Group B,0.022213572632779077,Reject
LP-74933,User 64933,71489.35569462886,26054.70910017711,566,331,6,13805.4956981442,6225.062186055893,5,Master,Unemployed,Married,Male,26-40,Group C,0.13211547316531957,Reject
LP-74934,User 64934,74130.34920825945,7687.639587208734,406,426,4,33241.416089167746,27963.315703618704,9,Bachelor,Employed,Married,Male,26-40,Group A,0.16472816112777,Reject
LP-74935,User 64935,43384.72108478968,8323.448376490907,454,63,7,31347.65690772637,0.0,7,Master,Self-Employed,Single,Female,41-60,Group A,0.03601226637581044,Reject
LP-74936,User 64936,15000.0,18993.152237416507,415,354,12,29049.733291162865,8049.805913778874,0,Bachelor,Unemployed,Single,Female,41-60,Group D,0.001612767968812529,Reject
LP-74937,User 64937,77217.32206328449,28111.105727983155,840,314,3,11053.449749667649,12393.500762663974,7,Master,Employed,Single,Female,41-60,Group D,0.2576077397041883,Reject
LP-74938,User 64938,73764.02647401426,19918.569583205208,719,364,3,4751.482870528089,10685.394691375797,4,PhD,Unemployed,Single,Male,18-25,Group B,0.14392547980521392,Reject
LP-74939,User 64939,47664.926955652554,8483.499467513258,759,218,9,24258.26570929262,4795.898283534155,4,Master,Unemployed,Divorced,Male,18-25,Group C,0.1260840416666947,Reject
LP-74940,User 64940,71376.38485711702,5990.375106183334,458,124,13,43147.85328496547,14392.944668529432,4,High School,Unemployed,Single,Female,18-25,Group D,0.029839293422620386,Reject
LP-74941,User 64941,49179.425645036354,14050.566667536681,810,203,3,23014.318178114296,4627.08226473843,4,High School,Self-Employed,Married,Female,18-25,Group C,0.07362695531862654,Reject
LP-74942,User 64942,54340.89579139635,16484.275230789153,413,446,14,29040.630108437977,20617.728781668233,7,PhD,Self-Employed,Divorced,Male,41-60,Group B,0.08430352960907846,Reject
LP-74943,User 64943,17479.13523757707,15042.770509325728,540,253,5,9894.841696151241,8149.3585826040235,3,Bachelor,Self-Employed,Married,Female,41-60,Group B,0.008131626168144017,Reject
LP-74944,User 64944,74440.55755554704,7206.083881186975,720,146,13,42739.15580573824,11320.810418416477,1,High School,Self-Employed,Divorced,Female,41-60,Group A,0.23063645299871133,Reject
LP-74945,User 64945,15000.0,4874.500551538711,507,429,3,29244.40971458189,14369.718882387873,0,Master,Self-Employed,Single,Female,26-40,Group D,0.04674087341036724,Reject
LP-74946,User 64946,84429.06680918441,14212.785549965549,346,416,10,20526.04846497064,15656.461928166798,8,PhD,Unemployed,Single,Male,41-60,Group A,0.11952151337140135,Reject
LP-74947,User 64947,86457.4286957714,2307.745188078072,598,72,9,33921.3765272512,2126.575476808538,1,PhD,Employed,Married,Male,26-40,Group C,0.25379565957988015,Reject
LP-74948,User 64948,15000.0,20367.497730749164,520,444,9,45344.06071703709,1205.236559505458,7,Master,Unemployed,Married,Other,26-40,Group A,0.003984143884399161,Reject
LP-74949,User 64949,81139.2165845604,19132.931488354243,597,175,11,47676.54903463844,611.3488286048978,0,Master,Unemployed,Single,Female,26-40,Group B,0.11307134529364563,Reject
LP-74950,User 64950,45224.76097600094,25249.558761036584,800,366,13,39415.04995617912,5642.631415656289,4,High School,Self-Employed,Married,Female,26-40,Group C,0.10860839759113267,Reject
LP-74951,User 64951,58444.97601896003,33357.93724225339,670,92,1,32471.22502682452,8090.93441044273,0,Master,Employed,Married,Female,26-40,Group C,0.04045276968619048,Reject
LP-74952,User 64952,21789.481615307024,10330.777791126808,502,185,1,1822.8537984158756,8134.481621745086,4,Bachelor,Self-Employed,Divorced,Male,26-40,Group B,0.031888261187750566,Reject
LP-74953,User 64953,43548.29933846733,1000.0,510,456,8,28185.89393605225,17532.827097518384,6,High School,Employed,Divorced,Female,26-40,Group A,0.15494788889982966,Reject
LP-74954,User 64954,26378.15749240847,9217.048710765404,511,184,14,20165.35659919752,12632.719835073434,2,PhD,Employed,Divorced,Female,41-60,Group D,0.030957832551245824,Reject
LP-74955,User 64955,34214.37251981345,11898.590396020816,702,153,1,30740.78515916158,21171.00479447517,4,Master,Employed,Married,Male,18-25,Group A,0.04695619720922949,Reject
LP-74956,User 64956,74444.67414945476,24968.820910566552,464,57,3,35908.2545972001,1957.110693741207,9,High School,Unemployed,Married,Male,26-40,Group A,0.056754715751376326,Reject
